-82.392838,28.188421,Costco (Gas) - 2225 Grand Cypress Dr; Lutz,FL 33559>813-279-7031
-82.58107,28.044266,Costco (Gas) - 8712 W Linebaugh Ave; Tampa,FL 33625>813-616-7001
-82.728772,27.956167,Costco (Gas) - 2655 Gulf to Bay Blvd; Clearwater,FL 33759>727-373-1951
-81.874196,26.544566,Costco (Gas) - 7171 Cypress Lake Dr; Fort Myers,FL 33907>239-415-3806
-81.785933,26.489631,Costco (Gas) - 10088 Gulf Center Dr; I-75 Exit 128; Fort Myers,FL 33913>239-433-7242
-81.775331,26.220651,Costco (Gas) - 6275 Naples Blvd; Naples,FL 34109>239-596-6404
-82.471902,27.502994,Costco (Gas) - 805 Lighthouse Dr; Bradenton,FL 34212>941-213-0747
-82.494371,27.234098,Costco (Gas) - 8201 S Tamiami Trail; Sarasota,FL 34328>941-554-2800
-84.277495,34.090509,Costco (Gas) - 2855 Jordan Ct; GA-19 Exit 11; Alpharetta,GA 30004>678-823-4950
-84.115514,34.211457,Costco (Gas) - 1211 Bald Ridge Marina Rd; Cumming,GA 30041>470-239-6610
-84.143039,33.947764,Costco (Gas) - 3980 Venture Dr; Duluth,GA 30096>770-622-1330
-84.569719,34.004777,Costco (Gas) - 645 Barrett Pkwy; I-75 Exit 269; Kennesaw,GA 30144>770-794-1767
-84.762488,33.762488,Costco (Gas) - 1715 Charles Hardy Pkwy; Dallas,GA 30157>404-806-4595
-84.526622,34.119031,Costco (Gas) - 113 Lincoln St; Woodstock,GA 30188>770-694-7193
-84.333622,33.571916,Costco (Gas) - 1700 Mount Zion Rd; I-75 Exit 233; Morrow,GA 30260>678-201-0003
-84.621501,33.401469,Costco (Gas) - 40 Fischer Crossing Dr; Sharpsburg,GA 30277>678-621-8602
-84.336724,33.872188,Costco (Gas) - 500 Brookhaven Ave; Atlanta,GA 30319>404-460-1915
-84.353593,33.928307,Costco (Gas) - 6350 Peachtree Dunwoody Rd; GA-19 Exit 5; Atlanta,GA 30328>770-352-8660
-84.469816,33.880435,Costco (Gas) - 2900 Cumberland Mall; I-285 Exit 20; Atlanta,GA 30339>770-431-1700
-83.996563,34.062092,Costco (Gas) - 1550 Mall of Georgia Blvd; I-85 Exit 115; Buford,GA 30519>678-288-3009
-85.194667,34.968399,Costco (Gas) - 100 Cobb Parkway; I-75 Exit 353; Ringgold,GA 30736>706-891-2579
-82.020258,33.524536,Costco (Gas) - 825 Cabela Dr; I-20 Exit 200; Augusta,GA 30909>706-739-1709
-81.279439,32.079968,Costco (Gas) - 200 Mosaic Circle; Pooler,GA 31322>912-348-4569
-158.087532,21.32673,Costco (Gas) - 4589 Kapolei Pkwy; Kapolie Oahu,HI 96707>808-674-3900
-156.450774,20.887142,Costco (Gas) - 540 Haleakala Hwy; Kahului Maui,HI 96732>808-877-5248
-156.01647,19.685045,Costco (Gas/Diesel) - 73-5600 Maiau St; Kona Hawaii,HI 96740>808-331-4800
-159.379545,21.967039,Costco (Gas) - 4300 Nuhou St; Lihue Hawaii,HI 96766>808-241-4000
-158.000376,21.42656,Costco (Gas) - 94-1231 Ka Uka Blvd; Waipahu Oahu,HI 96797>808-678-6103
-157.87112,21.318564,Costco (Gas) - 525 Alakawa St; Honolulu Oahu,HI 96817>808-526-6103
-157.709496,21.283655,Costco - 333A Keahole St; Honolulu Oahu,HI 96825>808-396-5538
-93.805066,41.56272,Costco (Gas) - 7205 Mills Civic Pkwy; I-35 Exit 70; West Des Moines,IA 50266>515-222-2921
-91.617249,41.69748,Costco (Gas) - 2900 Heartland Dr; I-80 Exit 240; Coralville,IA 52241>319-545-3200
-90.533227,41.575966,Costco (Gas) - 2790 E 53rd St; I-74 Exit 1; Davenport,IA 52807>563-893-7004
-112.45517,42.904996,Costco (Gas) - 305 W Quinn; Pocatello,ID 83202>208-238-4040
-114.463844,42.592958,Costco (Gas) - 731 Pole Line Rd; Twin Falls,ID 83301>208-736-1550
-111.984268,43.511486,Costco (Gas/Diesel) - 2495 E Lincoln Rd; Idaho Falls,ID 83401>986-497-3149
-116.434008,43.657466,Costco (Gas) - 3403 W Chinden Blvd; Meridian,ID 83646>986-200-4144
-116.589753,43.614889,Costco (Gas) - 16700 N Marketplace Blvd; I-84 Exit 33; Nampa,ID 83687>208-465-3810
-116.27669,43.585077,Costco (Gas) - 2051 S Cole Rd; I-84 Exit 50; Boise,ID 83709>208-321-8703
-116.783026,47.708846,Costco (Gas/Diesel) - 355 East Neider Ave; Coeur D'Alene,ID 83815>208-676-7350
-87.821582,42.109363,Costco (Gas) - 2900 Patriot Blvd; Glenview,IL 60026>847-730-1003
-87.903328,42.238313,Costco (Gas) - 25901 Riverwoods Rd; Mettawa,IL 60045>847-235-1300
-88.093412,42.187135,Costco (Gas) - 680 S Rand Rd; Lake Zurich,IL 60047>847-540-3053
-87.932579,42.083331,Costco (Gas) - 999 N Elmhurst Rd; Mount Prospect,IL 60056>847-660-2000
-88.133133,41.941111,Costco (Gas) - 505 W Army Trail Rd; Bloomingdale,IL 60108>630-351-3010
-88.339285,42.178622,Costco (Gas) - 250 N Randall Rd; Lake in the Hills,IL 60156>847-960-9909
-87.836304,41.910016,Costco (Gas/Diesel) - 8400 W North Ave; Melrose Park,IL 60160>708-397-2905
-88.042213,42.055271,Costco (Gas) - 1375 N Meacham Rd; Schaumburg,IL 60173>847-969-0790
-88.343044,41.909392,Costco (Gas) - 221 S Randall Rd; Saint Charles,IL 60174>630-549-2022
-88.032535,41.728379,Costco (Gas) - 830 E Boughton Rd; Bolingbrook,IL 60440>630-410-0702
-87.861904,41.599465,Costco (Gas) - 9915 W 159th St; Orland Park,IL 60462>708-645-5336
-87.965854,41.845484,Costco (Gas) - 1901 W 22nd St; Oak Brook,IL 60523>630-928-0235
-87.807117,41.844441,Costco (Gas) - 2500 S Harlem Ave; North Riverside,IL 60546>708-853-1017
-88.12388,41.798588,Costco - 1255 E Ogden Ave; Naperville,IL 60563>331-215-5612
-88.203357,41.745328,Costco (Gas) - 1320 S Rte 59; Naperville,IL 60564>630-328-2900
-88.167038,41.586826,Costco (Gas) - 16261 S Blvd Pl; I-55 Exit 257; Plainfield,IL 60586>815-676-1170
-87.66687,41.86271,Costco (Gas) - 1430 S Ashland Ave; Chicago,IL 60608>312-492-3600
-87.676904,41.929504,Costco (Gas) - 2746 N Clybourn Ave; Chicago,IL 60614>773-360-2053
-87.74588,41.759396,Costco (Gas) - 7300 S Cicero Ave; Chicago,IL 60629>708-552-9010
-87.780429,42.014815,Costco (Gas) - 7311 N Melvina Ave; I-94 Exit 39; Niles,IL 60714>847-972-3003
-88.961317,42.320282,Costco (Gas) - 5000 Stadium Dr; Love's Park,IL 61111>779-513-8397
-89.583497,40.672382,Costco (Gas) - 301 W Washington; East Peoria,IL 61611>309-427-2930
-88.244561,40.143024,Costco (Gas) - 2002 N Neil St; Champaign,IL 61820>217-600-6546
-86.364173,39.765507,Costco (Gas) - 8816 Dr Charles Nelson Dr; Avon,IN 46123>317-286-4642
-86.088636,39.637539,Costco (Gas/Diesel) - 4628 E County Line Rd; I-65 Exit 101; Indianapolis,IN 46237>317-360-7076
-86.061667,39.913664,Costco (Gas) - 6110 East 86th; I-405 Exit 35; Indianapolis,IN 46250>317-558-1453
-86.226581,39.91752,Costco (Gas/Diesel) - 9010 Michigan Rd; I-465 Exit 27; Indianapolis,IN 46268>317-532-1608
-87.321868,41.473844,Costco (Gas) - 1310 E 79th Ave; I-65 Exit 263; Merrillville,IN 46410>219-641-6403
-86.171755,41.71954,Costco (Gas) - 625 E University Dr; Granger,IN 46530>574-401-7004
-85.159063,41.12631,Costco (Gas) - 5110 Value Dr; I-69 Exit 311; Fort Wayne,IN 46808>260-481-1100
-87.467091,37.991522,Costco (Gas) - 1201 Cross Pointe Pl; Evansville,IN 47715>812-909-6580
-94.670834,38.907288,Costco (Gas) - 12221 Blue Valley Pkwy; Overland Park,KS 66213>913-217-2053
-94.733509,38.958856,Costco (Gas) - 9350 Marshall Dr; I-35 Exit 224; Lenexa,KS 66215>913-227-3703
-97.22403,37.679637,Costco (Gas/Diesel) - 9700 E Kellog; I-35 Exit 50; Wichita,KS 67207>316-226-7142
-85.666174,38.204505,Costco (Gas/Diesel) - 3408 Bardstown Rd; I-264 Exit 16; Louisville,KY 40218>502-912-9877
-85.573143,38.316334,Costco (Gas) - 5020 Norton Healthcare Blvd; I-265 Exit 34; Louisville,KY 40241>502-420-0170
-84.410291,38.024108,Costco (Gas) - 1500 Fitzgerald Ct; Lexington,KY 40509>859-245-3620
-84.649777,38.987565,Costco (Gas/Diesel) - 800 Heights Blvd; Florence,KY 41042>859-568-7000
-90.111344,29.968244,Costco (Gas) - 3900 Dublin St; I-10 Exit 232; New Orleans,LA 70118>504-484-5220
-92.043569,30.156278,Costco (Gas/Diesel) - 201 Meadow Farm Rd; Lafayette,LA 70508>337-541-7025
-91.07352,30.420017,Costco (Gas) - 10000 Dawndale Ave; Baton Rouge,LA 70809>225-295-4600
-72.620777,42.1317,Costco (Gas) - 119 Daggett Dr; I-91 Exit 13; West Springfield,MA 01089>413-747-5518
-70.977402,42.556955,Costco (Gas) - 11 Newbury St; I-95 Exit 47; Danvers,MA 01923>978-750-1000
-71.173641,42.231906,Costco (Gas) - 200 Legacy Blvd; Dedham,MA 02026>781-251-9975
-71.071382,42.396798,Costco - 2 Mystic View Rd; Everett,MA 02149>617-544-4806
-71.066117,42.137382,Costco - 120 Stockwell Dr; MA-24 Exit 19; Avon,MA 02322>508-232-4000
-71.265283,42.394577,Costco - 71 2nd Ave; I-95 Exit 27; Waltham,MA 02451>781-622-3883
-97.052697,49.896763,Costco (Gas) - 1499 Regent Ave; Winnipeg,MB R2C 4M4>204-989-9997
-97.198652,49.904268,Costco - 1315 Saint James St; Winnipeg,MB R3H 0K9>204-788-4754
-97.20549,49.82027,Costco (Gas) - 2365 McGillivray Blvd; Winnipeg,MB R3Y 0A1>204-487-5100
-76.872485,38.670319,Costco (Gas) - 16006 Crain Hwy; Brandywine,MD 20613>301-372-3200
-76.908267,39.032484,Costco (Gas) - 10925 Baltimore Ave; Beltsville,MD 20705>301-902-2643
-76.851797,38.923783,Costco (Gas) - 2400 Five Lees Ln; Glenarden,MD 20706>301-341-6740
-77.214491,39.155967,Costco - 880 Russell Ave; Gaithersburg,MD 20879>301-417-1503
-77.054972,39.036784,Costco - 11160 Veirs Mill Rd; Wheaton,MD 20902>301-942-3200
-76.60042,39.196361,Costco (Gas) - 575 E Ordnance Rd; Glen Burnie,MD 21060>410-590-8603
-76.793645,39.186369,Costco (Gas) - 6675 Marie Curie Dr; Elkridge,MD 21075>410-423-4052
-76.730744,39.15582,Costco (Gas) - 7077 Arundel Mills Cir; Hanover,MD 21076>410-379-3103
-76.787027,39.404556,Costco (Gas) - 10270 Mill Run Circle; I-795 Exit 4; Owings Mills,MD 21117>443-501-7043
-76.444935,39.357858,Costco (Gas) - 9919 Pulaski Hwy; Baltimore,MD 21220>410-574-7563
-77.407533,39.401683,Costco (Gas) - 10 Monocacy Blvd; Frederick,MD 21704>301-644-1483
-82.934858,42.49594,Costco (Gas/Diesel) - 27118 Gratiot Ave 27118 Gratiot Ave; Roseville,MI 48066>586-447-0191
-83.11766,42.515578,Costco (Gas) - 30550 Stephenson Hwy; Madison Heights,MI 48071>248-616-0048
-83.743887,42.230682,Costco (Gas) - 771 Airport Blvd; Ann Arbor,MI 48108>734-213-8010
-83.761964,42.503781,Costco (Gas) - 6700 Whitmore Lake Rd; Brighton,MI 48116>810-220-8950
-83.331396,42.381533,Costco (Gas) - 13700 Middlebelt Rd; I-96 Exit 176; Livonia,MI 48150>734-427-0563
-83.429629,42.432843,Costco (Gas) - 20000 Haggerty Rd; Livonia,MI 48152>734-464-6399
-83.29271,42.607025,Costco (Gas) - 2343 S Telegraph Rd; Bloomfield,MI 48302>248-836-1601
-82.979754,42.630157,Costco (Gas) - 45460 Market St; Shelby Township,MI 48315>586-580-2003
-83.295923,42.70663,Costco (Gas) - 400 Brown Rd; I-75 Exit 84; Auburn Hills,MI 48326>248-648-0003
-83.502956,42.598149,Costco (Gas) - 3000 Commerce Crossing; Commerce Township,MI 48390>248-529-2300
-84.168385,43.603759,Costco (Gas) - 4816 Bay City Rd; MI-10 Exit 129; Midland,MI 48642>989-488-1553
-84.442275,42.752712,Costco (Gas) - 2540 E Saginaw Hwy; East Lansing,MI 48823>517-903-5000
-85.646834,42.27182,Costco (Gas) - 5100 Century Ave; I-94 Exit 36; Kalamazoo,MI 49006>269-743-2298
-85.764064,42.8766,Costco (Gas) - 4901 Wilson Ave SW; Wyoming,MI 49418>616-406-2651
-85.542822,42.910571,Costco (Gas) - 5100 28th St SE; I-96 Exit 43; Grand Rapids,MI 49512>616-233-4401
-85.572433,44.733226,Costco (Gas/Diesel) - 125 E S Airport Rd; Traverse City,MI 49686>231-252-7000
-93.039783,45.029315,Costco (Gas) - 1431 Beam Ave; Maplewood,MN 55109>612-486-1738
-93.440379,44.859275,Costco (Gas) - 995 Blue Gentian Rd; Eagan,MN 55121>612-439-8060
-92.9629,44.93877,Costco (Gas) - 7070 Tamarack Rd; I-494 Exit 58C; Woodbury,MN 55125>612-540-5458
-93.293897,44.749076,Costco (Gas) - 14050 Burnhaven Dr; Burnsville,MN 55337>952-229-6449
-93.435923,44.860296,Costco (Gas) - 12011 Technology Dr; Eden Prairie,MN 55344>952-943-4801
-93.4238,45.092965,Costco (Gas) - 11330 Fountains Dr N; Maple Grove,MN 55369>763-494-8052
-93.216852,45.000746,Costco - 3311 NE Broadway St; Minneapolis,MN 55413>651-502-7600
-93.354053,44.966922,Costco (Gas) - 5801 16th Street West; St Louis Park,MN 55416>763-582-9603
-93.347894,45.198777,Costco (Gas) - 12547 Riverdale Blvd; Minneapolis,MN 55433>763-712-7763
-92.173971,46.822032,Costco (Gas) - 4611 W Arrowhead Rd; Duluth,MN 55811>218-600-5978
-92.520854,44.052096,Costco (Gas) - 2020 Commerce Dr NW; Rochester,MN 55901>507-286-1860
-94.198622,45.547779,Costco (Gas) - 3636 2nd St S; Saint Cloud,MN 56301>320-316-9865
-94.247851,46.348716,Costco (Gas) - 13650 Elder Dr; Baxter,MN 56425>218-855-5740
-90.507433,38.597675,Costco (Gas) - 301 Highlands Blvd Dr; Manchester,MO 63011>636-686-7400
-90.338503,38.508146,Costco (Gas) - 4200 Rusty Rd; Saint Louis,MO 63128>314-894-7953
-90.606963,38.796124,Costco (Gas) - 200 Costco Way; Saint Peters,MO 63376>636-970-4004
-94.357184,39.036357,Costco (Gas) - 19040 E Valley View Pkwy; Independence,MO 64055>816-200-2003
-94.581047,39.067173,Costco (Gas) - 241 E Linwood Blvd; Kansas City,MO 64111>816-216-0003
-94.585823,39.25386,Costco (Gas/Diesel) - 1600 NW 88th St; Kansas City,MO 64155>816-857-7086
-93.222462,37.207615,Costco (Gas) - 279 N Eastgate Ave; Springfield,MO 65802>417-512-8939
-90.148056,32.422576,Costco (Gas) - 700 Highland Colony Pkwy; I-55 Exit 105; Ridgeland,MS 39157>601-499-8581
-108.572908,45.75336,Costco (Gas/Diesel) - 2290 King Ave W; Billings,MT 59102>406-652-8765
-112.002503,46.615453,Costco (Gas) - 2195 E Custer Ave; Helena,MT 59602>406-495-7050
-111.070653,45.71334,Costco (Gas) - 2505 Catron St; I-90 Exit 305; Bozeman,MT 59718>406-585-0383
-114.037797,46.894404,Costco (Gas) - 3220 N Reserve St; Missoula,MT 59808>406-543-6445
-114.332419,48.234601,Costco (Gas) - 2330 MT-93 N; Kalispell,MT 59901>406-758-2500
-64.780004,46.129784,Costco (Gas) - 140 Granite Dr; Trans-Canadan Exit 459; Moncton,NB E1H 0K6>506-317-0423
-66.02678,45.3049,Costco - 300 Retail Dr; Saint John,NB E2J 2R2>506-635-5300
-66.661928,45.928946,Costco (Gas) - 25 Wayne Squibb Blvd; Fredericton,NB E3C 0G8>506-460-4100
-80.317767,36.064301,Costco (Gas) - 1085 Hanes Mall Blvd; Winston Salem,NC 27103>336-970-2303
-79.883605,36.057402,Costco (Gas) - 4201 W Wendover Ave; Greensboro,NC 27407>336-291-4013
-78.826229,35.746995,Costco (Gas) - 1021 Pine Plaza Dr; Apex,NC 27523>919-331-6027
-78.697614,35.667889,Costco (Gas) - 7800 Fayetteville Rd; Raleigh,NC 27603>984-810-5030
-78.621729,35.818085,Costco (Gas) - 2838 Wake Forest Rd; Raleigh,NC 27609>919-755-2801
-78.913853,36.029147,Costco (Gas) - 1510 N Pointe Dr; Durham,NC 27705>919-220-2740
-80.704646,35.129532,Costco (Gas) - 2125 Matthews Township Pkwy; Matthews,NC 28105>704-321-7443
-80.851862,35.583045,Costco (Gas) - 392 Talbert Rd; I-77 Exit 35; Mooresville,NC 28117>980-447-9757
-80.88466,35.161372,Costco (Gas) - 500 Tyvola Rd; I-77 Exit 5; Charlotte,NC 28217>704-501-2403
-77.872737,34.248883,Costco (Gas) - 5351 Gingerwood Dr; Wilmington,NC 28405>910-798-3252
-96.887814,46.844475,Costco (Gas/Diesel) - 750 23rd Ave E; I-94 Exit 347; West Fargo,ND 58078>701-281-2220
-100.770706,46.865629,Costco (Gas) - 1325 57th Ave NE; Bismarck,ND 58503>425-313-8100
-96.110247,41.177821,Costco (Gas/Diesel) - 12515 Portside Pkwy; La Vista,NE 68128>402-378=5622
-96.105066,41.265701,Costco (Gas) - 12300 W Dodge Rd; Omaha,NE 68154>402-952-3240
-96.698022,40.739443,Costco (Gas/Diesel) - 1620 Pine Lake Rd; Lincoln,NE 68512>531-333-7559
-71.442905,42.702372,Costco - 311 Daniel Webster Hwy; Nashua,NH 03060>603-888-3640
-74.1011,40.672784,Costco (Gas) - 21 Goldsborough Dr; Bayonne,NJ 07002>201-354-2335
-74.136482,40.831654,Costco (Gas) - 20 Bridewell Pl; Clifton,NJ 07014>973-779-8715
-74.459421,40.611687,Costco (Gas) - 1290 NJ-22E; North Plainfield,NJ 07060>908-546-5666
-74.287644,40.694159,Costco (Gas) - 1055 Hudson St; Union,NJ 07083>908-810-1458
-74.254896,40.889996,Costco (Gas) - 149 NJ-23; Wayne,NJ 07470>973-339-4006
-74.038177,40.876316,Costco - 80 S River St; Hackensack,NJ 07601>201-296-3044
-74.056778,40.857684,Costco (Gas/Diesel) - 2 Teterboro Landing Dr; Teterboro,NJ 07608>201-596-7001
-74.045395,40.233946,Costco (Gas) - 2361 NJ-66; Ocean,NJ 07712>732-481-0023
-74.170514,40.41941,Costco - 2835 NJ-35 N; Hazlet,NJ 07730>732-335-3800
-74.303647,40.360838,Costco (Gas) - 18 NJ-9 N; Morganville,NJ 07751>732-617-4340
-74.568627,40.906921,Costco (Gas) - 315 NJ-15; I-80 Exit 34; Wharton,NJ 07885>973-659-2000
-74.379378,40.812408,Costco - 156 NJ-10 W; East Hanover,NJ 07936>973-602-2000
-75.041046,39.925951,Costco (Gas) - 650 Garden Park Blvd; Cherry Hill,NJ 08002>856-406-7430
-74.287694,39.706722,Costco (Gas) - 245 Stafford Park Blvd; Stafford Twp,NJ 08050>609-242-2011
-74.907553,39.971767,Costco (Gas) - 100 Centerton Rd; Mount Laurel,NJ 08054>856-359-3650
-74.674519,40.262538,Costco (Gas) - 4100 Quakerbridge Rd; Lawrence Twp,NJ 08648>425-313-8100
-74.157622,40.05429,Costco (Gas) - 465 NJ-70; Brick,NJ 08723>732-262-6300
-74.558367,40.563248,Costco - 325 Promenade Blvd; Bridgewater,NJ 08807>732-584-1003
-74.375611,40.530416,Costco (Gas) - 205 Vineyard Rd; I-287 Exit 2; Edison,NJ 08817>732-491-2023
-74.859711,40.517479,Costco (Gas) - 2A Walter E Foran Blvd N; Flemington,NJ 08822>908-905-7210
-74.507287,40.436528,Costco (Gas) - 100 Grand Ave; North Brunswick,NJ 08902>732-509-3905
-52.834461,47.507389,Costco (Gas) - 75 Danny Dr; Saint John's,NL A1H 1A3>709-701-8929
-106.613754,35.13664,Costco (Gas) - 1420 Renaissance Blvd NE; Albuquerque,NM 87107>505-342-7160
-106.662063,35.195646,Costco (Gas) - 9955 Coors Blvd Bypass NW; Albuquerque,NM 87114>505-922-7400
-106.52992,35.068429,Costco (Gas) - 500 Eubank Blvd SE; Albuquerque,NM 87123>505-332-6603
-63.566487,44.70445,Costco - 137 Countryview Dr; Dartmouth,NS B3B 0E7>902-481-7637
-63.676136,44.656146,Costco - 230 Chain Lake Dr; Halifax,NS B3S 1C5>902-876-7788
-115.037582,36.069821,Costco (Gas) - 791 Marks St; Henderson,NV 89014>702-352-2010
-115.134817,35.983519,Costco (Gas) - 3411 Saint Rose Pkwy; Henderson,NV 89052>702-803-7044
-115.162748,36.17158,Costco (Gas) - 222 S Martin Luther King Blvd; Las Vegas,NV 89106>702-384-6247
-115.209434,36.278941,Costco (Gas) - 6555 N Decatur Blvd; Las Vegas,NV 89131>702-415-2300
-115.332961,36.163236,Costco (Gas) - 801 S Pavilion Center Dr; Las Vegas,NV 89144>702-352-2053
-119.738431,39.579072,Costco (Gas/Diesel) - 4810 Galleria Pkwy; Sparks,NV 89436>775-356-4400
-119.78509,39.503098,Costco (Gas) - 2200 Harvard Way; Reno,NV 89502>775-689-2200
-119.776409,39.116662,Costco (Gas) - 700 Old Clear Creek Rd; Carson City,NV 89705>775-881-2503
-73.93146,40.795715,Costco - 517 E 117th St; New York,NY 10035>212-896-5882
-74.168663,40.57268,Costco (Gas) - 2975 Richmond Ave; Staten Island,NY 10314>718-982-9525
-73.661786,40.999368,Costco - 1 Westchester Ave; Port Chester,NY 10573>914-935-3103
-73.86129,40.974962,Costco - 20 Stew Leonard Dr; Yonkers,NY 10710>914-595-1003
-73.794504,40.896147,Costco (Gas) - 1 Industrial Ln; New Rochelle,NY 10805>914-235-2233
-74.025274,41.107253,Costco (Gas) - 50 Overlook Blvd; Nanuet,NY 10954>845-425-1469
-73.937681,40.767463,Costco - 3250 Vernon Blvd; Long Island City,NY 11106>718-267-3680
-74.009074,40.655481,Costco - 976 3rd Ave; Brooklyn,NY 11232>718-965-7603
-73.863572,40.73333,Costco - 6135 Junction Blvd; Rego Park,NY 11374>718-760-6470
-73.740239,40.63037,Costco - 605 Rockaway Tpke; Lawrence,NY 11559>516-371-2017
-73.652807,40.620227,Costco (Gas) - 3705 Hampton Rd; Oceanside,NY 11572>516-259-7002
-73.598376,40.744072,Costco - 1250 Old Country Rd; Westbury,NY 11590>516-683-8300
-73.285819,40.807046,Costco - 10 Garret Pl; Commack,NY 11725>631-462-3900
-73.050837,40.773087,Costco (Gas) - 125 Beacon Dr; Holbrook,NY 11741>631-244-0292
-73.420451,40.757585,Costco - 625 Broadhollow Rd; Melville,NY 11747>631-293-8707
-73.130006,40.859348,Costco - 3000 Middle Country Rd; Nesconset,NY 11767>631-366-1504
-72.706843,40.925794,Costco (Gas) - 1768 Old Country Rd; Riverhead,NY 11901>631-655-0110
-76.270593,43.056499,Costco (Gas) - 120 Township Blvd; Camillus,NY 13031>315-883-2361
-77.613867,43.114497,Costco (Gas/Diesel) - 335 Westfall Rd; I-590 Exit 16; Rochester,NY 14620>585-471-6906
-83.189424,40.108634,Costco (Gas/Diesel) - 7300 OH-161 E; Plain City,OH 43064>614-733-5002
-82.904961,40.05336,Costco (Gas) - 3888 Stelzer Rd; I-270 Exit 33; Columbus,OH 43219>614-934-6211
-82.977433,40.150981,Costco (Gas) - 1500 Gemini Pl; Columbus,OH 43240>614-987-1900
-83.634441,41.543933,Costco (Gas/Diesel) - 26400 Dixie Hwy; I-475 Exit 2; Perrysburg,OH 43551>567-368-6000
-83.626029,41.675652,Costco (Gas/Diesel) - 3405 W Central Ave; Toledo,OH 43606>419-381-5000
-82.011715,41.459832,Costco (Gas) - 35804 Detroit Rd; Avon,OH 44011>440-930-0103
-81.446493,41.524267,Costco (Gas) - 1409 Golden Gate Blvd; I-271 Exit 34; Cleveland,OH 44124>440-544-1350
-81.815714,41.317393,Costco (Gas) - 16690 Royalton Rd; I-71 Exit 231; Strongsville,OH 44136>440-783-3415
-81.506706,41.263626,Costco (Gas/Diesel) - 6720 Bass Pro Dr; I-80 Exit 180; Boston Heights,OH 44236>330-341-7008
-84.451021,39.288172,Costco (Gas) - 1100 E Kemper Rd; Springdale,OH 45246>513-346-7943
-84.302928,39.295921,Costco (Gas) - 9691 Waterstone Blvd; Cincinnati,OH 45249>513-774-0024
-84.107013,39.662368,Costco (Gas) - 5300 Cornerstone North Blvd; I-675 Exit 7; Centerville,OH 45440>937-640-6000
-97.531028,35.605063,Costco (Gas) - 13200 N Western Ave; Oklahoma City,OK 73114>405-832-5110
-97.4945,35.307836,Costco (Gas) - 2651 S Telephone Rd; Moore,OK 73160>405-300-7669
-95.887447,36.014915,Costco (Gas/Diesel) - 10220 S Memorial Dr; Tulsa,OK 74133>918-498-7001
-75.602291,45.414705,Costco - 1900 Cyrville Rd; Gloucester,ON K1B 1A5>343-771-2100
-75.603455,45.434941,Costco (Gas) - 1405 Blair Towers Pl; Gloucester,ON K1J 1A5>613-691-7607
-75.72593,45.33812,Costco (Gas) - 1849 Merivale Road; Nepean,ON K2G 1E3>613-727-4786
-75.780785,45.269711,Costco (Gas) - 4315 Strandherd Dr; Nepean,ON K2J 6E5>613-714-0913
-75.911847,45.302573,Costco - 770 Silver Seven Rd; Kanata,ON K2V 1A5>613-270-5550
-76.56001,44.26071,Costco - 1015 Centennial Dr; Kingston,ON K7P 3B7>613-549-2527
-78.34119,44.27191,Costco (Gas) - 485 The Parkway; Peterborough,ON K9J 0B3>705-750-2600
-78.856003,43.903757,Costco (Gas) - 130 Ritson Rd North; Oshawa,ON L1G 1Z7>905-404-4050
-78.89969044,43.96523673,Costco - 100 Windfields Farm Dr E; Oshawa,ON L1H 7K4>289-316-4489
-79.019814,43.864416,Costco (Gas) - 150 Kingston Road E; Ajax,ON L1Z 1E5>905-619-6677
-79.128693,43.06955,Costco (Gas) - 7500 Pin Oak Dr; Niagara Falls,ON L2H 2E9>385-447-0200
-79.247659,43.177578,Costco - 3 N Service Rd; Saint Catharines,ON L2N 7R1>289-434-6011
-79.2527,43.85166,Costco - 65 Kirkham Dr; Markham,ON L3S 0A9>905-201-3500
-79.457159,44.59602,Costco (Gas) - 625 University Ave; ON-11 Exit 131; Orillia,ON L3V 0Y7>705-418-1706
-79.639189,43.769937,Costco (Gas) - 55 New Huntington Rd; Vaughan,ON L4L 0S8>289-459-0921
-79.542378,43.786207,Costco (Gas) - 71 Colossus Dr; Woodbridge,ON L4L 9J8>905-264-8337
-79.681349,44.334669,Costco (Gas) - 41 MapleView Drive East; Barrie,ON L4N 9A9>905-780-2100
-79.392051,43.901816,Costco - 35 John Birchall Rd; Richmond Hill,ON L4S 0B2>905-780-2100
-79.579596,43.612299,Costco (Gas) - 1570 Dundas Ste; Mississauga,ON L4X 1L4>905-566-2400
-79.687711,43.521232,Costco - 3180 Laird Road; Mississauga,ON L5L 5P8>905-828-3340
-79.68947,43.6115,Costco (Gas) - 5900 Rodeo Dr; Mississauga,ON L5R 3S9>905-568-4828
-79.35454,43.84586,Costco - 1 YorkTech Drive; Markham,ON L6G 1A6>905-477-5718
-79.71337,43.68106,Costco - 100 Biscayne Crescent; Brampton,ON L6W 4S1>905-450-9300
-79.822385,43.343751,Costco - 1225 Brant St; Burlington,ON L7P 1X7>905-336-9121
-79.643225,43.216816,Costco (Gas) - 1330 S Service Rd; QEW Exit 78; Stoney Creek,ON L8E 5C5>289-335-4820
-79.94806,43.22876,Costco (Gas) - 100 Legend Court; Ancaster,ON L9K 1J3>905-304-0355
-79.48406,44.06988,Costco (Gas) - 18182 Yonge St; East Gwillimbury,ON L9N 0J3>905-954-4733
-79.281427,43.730345,Costco - 50 Thermos Rd; Scarborough,ON M1L 0E6>647-484-5844
